date,stock,score,entry_price,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,mae_5d,bucket
2025-11-13,AUROPHARMA,60,1210.2,2.4,-0.21,2.12,-0.21,60-69
2025-11-13,BIOCON,70,416.5,1.1,-5.24,-4.16,-5.24,70-79
2025-11-13,ALKEM,75,5679.71,-0.22,-0.45,-0.68,-0.45,70-79
2025-11-13,LUPIN,75,2052.9,-0.27,-1.08,0.9,-1.34,70-79
2025-11-13,GRSE,65,2742.19,3.92,6.23,1.29,2.89,60-69
2025-11-13,MOTHERSON,80,108.79,-0.16,2.63,6.41,-0.16,80-89
2025-11-13,APOLLOTYRE,50,533.19,-2.63,-3.29,-3.34,-4.27,50-59
2025-11-13,ASHOKLEY,90,146.89,-1.45,-2.11,6.93,-2.64,90-100
2025-11-13,MUTHOOTFIN,55,3364.65,8.92,8.97,10.83,8.92,50-59
2025-11-14,HCLTECH,50,1553.39,4.26,0.84,1.86,0.04,50-59
2025-11-14,ADANIPORTS,50,1506.35,-1.88,-2.17,0.28,-2.17,50-59
2025-11-14,ASIANPAINT,60,2876.91,-0.28,-0.87,-0.95,-1.45,60-69
2025-11-14,COALINDIA,50,381.9,-2.04,-2.26,-2.79,-2.26,50-59
2025-11-14,TORNTPHARM,65,3798.16,-2.62,-3.79,-2.9,-3.79,60-69
2025-11-14,MARICO,70,738.7,1.28,0.16,-2.88,-0.35,70-79
2025-11-14,AUROPHARMA,55,1222.5,1.09,-1.36,0.34,-1.36,50-59
2025-11-14,IPCALAB,65,1479.6,-2.18,-2.41,-1.79,-3.83,60-69
2025-11-14,ALKEM,70,5676.74,0.03,-0.39,-0.66,-0.39,70-79
2025-11-14,AJANTPHARM,55,2523.2,-0.22,-1.49,1.49,-2.58,50-59
2025-11-14,LUPIN,50,2055.3,-1.45,-1.26,1.31,-1.45,50-59
2025-11-14,NBCC,55,113.79,-0.78,-1.16,2.42,-1.16,50-59
2025-11-14,BDL,70,1608.07,-4.77,-6.26,-6.21,-6.26,70-79
2025-11-14,GRSE,75,2889.08,-2.34,-2.77,-3.59,-2.77,70-79
2025-11-14,NYKAA,65,260.13,3.47,3.23,2.76,3.23,60-69
2025-11-14,DABUR,55,525.0,-1.42,-1.78,-1.45,-1.78,50-59
2025-11-14,JUBLFOOD,75,615.3,-3.27,-4.27,-2.24,-4.27,70-79
2025-11-14,MOTHERSON,90,109.5,2.11,-0.04,5.89,-0.8,90-100
2025-11-14,ASHOKLEY,60,144.79,-1.22,-1.75,7.37,-1.75,60-69
2025-11-14,MUTHOOTFIN,65,3694.36,-0.64,-2.4,0.5,-2.4,60-69
2025-11-14,MANAPPURAM,55,280.23,-0.28,-1.44,1.35,-1.44,50-59
2025-11-17,SIEMENS,70,3232.6,-0.5,-2.13,2.4,-2.13,70-79
2025-11-17,MARICO,60,760.7,-3.23,-3.25,-5.49,-3.25,60-69
2025-11-17,IPCALAB,75,1464.8,-1.82,-2.5,-3.02,-2.86,70-79
2025-11-17,RITES,70,250.4,-1.94,-2.84,-8.64,-2.84,70-79
2025-11-17,HUDCO,55,235.08,-0.44,-4.19,0.15,-4.19,50-59
2025-11-17,GRSE,65,2880.11,1.14,-6.1,-5.3,-6.1,60-69
2025-11-17,NYKAA,80,268.74,0.0,0.9,-1.43,-0.08,80-89
2025-11-17,POLICYBZR,50,1815.7,1.55,-1.89,2.64,-1.89,50-59
2025-11-17,MOTHERSON,50,109.68,1.8,-0.73,5.94,-0.96,50-59
2025-11-17,BHARATFORG,55,1377.94,3.74,2.06,3.56,0.93,50-59
2025-11-17,MUTHOOTFIN,50,3728.97,-1.68,-3.89,1.35,-3.89,50-59
2025-11-18,RELIANCE,60,1512.41,1.79,1.34,1.77,-0.03,60-69
2025-11-18,TCS,50,2991.42,2.06,1.04,1.57,1.04,50-59
2025-11-18,BHARTIARTL,55,2149.2,0.63,0.58,-2.1,0.13,50-59
2025-11-18,AXISBANK,70,1265.4,0.82,0.07,-0.58,0.07,70-79
2025-11-18,ASIANPAINT,55,2881.0,-1.01,-1.04,1.67,-1.59,50-59
2025-11-18,M&M,50,3656.4,1.48,-0.69,0.59,-0.69,50-59
2025-11-18,SIEMENS,60,3249.5,-2.34,-2.1,3.43,-2.63,60-69
2025-11-18,MARICO,65,756.45,-2.19,-3.32,-5.17,-3.32,60-69
2025-11-18,AUROPHARMA,55,1239.3,-2.7,-2.53,-1.94,-3.66,50-59
2025-11-18,BIOCON,60,421.1,-5.87,-6.72,-5.36,-6.72,60-69
2025-11-18,LAURUSLABS,55,1005.9,-2.85,-2.91,1.32,-2.91,50-59
2025-11-18,LUPIN,50,2047.4,-0.88,-0.25,1.72,-2.33,50-59
2025-11-18,HUDCO,85,239.79,-5.31,-5.01,-2.81,-6.07,80-89
2025-11-18,NYKAA,75,269.0,-0.18,0.54,-2.68,-0.18,70-79
2025-11-18,PAYTM,50,1295.5,-2.29,-4.18,5.3,-4.18,50-59
2025-11-18,BHARATFORG,55,1390.79,0.97,0.94,1.78,0.94,50-59
2025-11-18,FEDERALBNK,50,244.51,0.22,4.7,5.7,0.17,50-59
2025-11-19,TCS,65,3050.14,-0.21,0.48,1.03,-0.91,60-69
2025-11-19,INFY,50,1508.46,0.45,1.09,2.44,-0.68,50-59
2025-11-19,HCLTECH,65,1619.63,-3.14,-2.69,-1.33,-3.7,60-69
2025-11-19,SUNPHARMA,55,1767.95,-0.18,1.17,1.27,-0.41,50-59
2025-11-19,TITAN,55,3933.1,-1.5,-0.9,-2.93,-1.98,50-59
2025-11-19,WIPRO,50,239.88,0.49,1.67,3.5,-0.64,50-59
2025-11-19,PNB,65,121.53,-2.65,-0.06,-4.21,-2.65,60-69
2025-11-19,BANKBARODA,55,284.11,-3.89,-1.67,-2.15,-3.89,50-59
2025-11-19,MARICO,60,748.15,-1.63,-1.88,-5.01,-2.25,60-69
2025-11-19,NATCOPHARM,50,827.24,1.52,11.92,12.88,0.65,50-59
2025-11-19,PERSISTENT,65,6293.42,0.93,1.57,0.24,-0.31,60-69
2025-11-19,COFORGE,70,1853.77,-2.69,0.69,2.92,-3.27,70-79
2025-11-19,LTTS,80,4390.49,-2.65,-3.7,1.65,-3.99,80-89
2025-11-19,NYKAA,55,269.15,0.75,-1.75,-4.11,-1.75,50-59
2025-11-19,POLICYBZR,70,1850.7,-3.75,-3.44,-0.63,-4.58,70-79
2025-11-19,MOTHERSON,85,111.81,-2.62,-0.31,3.93,-2.62,80-89
2025-11-19,SONACOMS,70,503.84,-0.23,0.05,-3.02,-1.11,70-79
2025-11-19,BHARATFORG,60,1440.18,-2.35,-1.03,-2.73,-2.52,60-69
2025-11-20,RELIANCE,55,1541.97,-0.61,0.92,-0.87,-0.85,50-59
2025-11-20,TCS,50,3047.33,-0.81,-0.26,2.68,-0.81,50-59
2025-11-20,EICHERMOT,65,7125.5,1.31,-1.78,-0.36,-1.78,60-69
2025-11-20,NATCOPHARM,80,867.83,-4.06,1.55,9.2,-4.06,80-89
2025-11-20,BIOCON,55,394.68,-0.48,1.14,-1.72,-0.48,50-59
2025-11-20,NBCC,60,115.84,1.38,1.23,-2.99,-2.91,60-69
2025-11-20,GRSE,85,2913.02,-7.22,-4.65,-12.67,-7.22,80-89
2025-11-20,MAZDOCK,65,2820.71,-6.59,-5.38,-6.65,-6.59,60-69
2025-11-20,PERSISTENT,55,6327.8,0.31,1.28,1.6,-0.85,50-59
2025-11-20,COFORGE,55,1841.7,-0.78,3.47,6.51,-2.63,50-59
2025-11-20,LTTS,50,4283.0,-1.58,1.24,8.17,-1.58,50-59
2025-11-20,DABUR,50,525.05,-2.03,-1.12,-3.23,-2.41,50-59
2025-11-20,KEI,50,4162.37,-2.3,-0.76,0.43,-2.3,50-59
2025-11-21,TCS,70,3052.95,0.39,-0.42,2.78,-1.0,70-79
2025-11-21,BHARTIARTL,55,2162.7,-1.66,-2.83,-2.49,-2.83,50-59
2025-11-21,HCLTECH,55,1566.45,0.62,1.01,4.66,-0.43,50-59
2025-11-21,AXISBANK,55,1275.8,1.13,0.31,0.53,-0.74,50-59
2025-11-21,M&M,50,3710.63,-1.69,0.21,-0.87,-2.14,50-59
2025-11-21,EICHERMOT,65,7134.5,0.9,-1.14,1.03,-1.9,60-69
2025-11-21,LUPIN,55,2029.4,2.08,2.6,3.42,-1.47,50-59
2025-11-21,TATACONSUM,60,1173.17,0.19,-0.9,-1.71,-0.9,60-69
2025-11-21,SONACOMS,55,500.07,0.8,1.71,-2.05,-0.37,50-59
2025-11-24,RELIANCE,60,1528.83,1.79,1.97,0.46,0.25,60-69
2025-11-24,TCS,65,3043.84,-0.15,-0.25,3.03,-0.7,60-69
2025-11-24,HDFCBANK,50,982.89,1.04,0.3,0.4,-0.94,50-59
2025-11-24,INFY,60,1515.21,1.19,1.03,4.06,-1.12,60-69
2025-11-24,HCLTECH,65,1568.78,1.15,2.02,4.86,-0.58,60-69
2025-11-24,TITAN,50,3874.3,0.75,0.53,-2.77,-0.5,50-59
2025-11-24,AXISBANK,60,1269.0,1.44,0.53,0.38,-0.21,60-69
2025-11-24,ASIANPAINT,60,2854.43,-0.0,-0.4,1.71,-0.4,60-69
2025-11-24,BAJAJ-AUTO,50,8882.49,0.17,0.98,0.21,0.17,50-59
2025-11-24,NESTLEIND,50,1262.38,-0.22,-0.68,-4.29,-0.68,50-59
2025-11-24,WIPRO,65,241.05,0.93,1.22,5.71,-0.66,60-69
2025-11-24,SIEMENS,60,3163.9,4.68,4.62,1.27,0.54,60-69
2025-11-24,TECHM,75,1456.84,1.01,2.33,6.5,0.0,70-79
2025-11-24,EICHERMOT,80,7258.5,-3.58,-1.83,-1.61,-3.58,80-89
2025-11-24,MARICO,55,735.95,-1.16,-2.31,-0.9,-2.52,50-59
2025-11-24,IPCALAB,50,1428.2,-2.25,-0.53,1.37,-2.25,50-59
2025-11-24,NBCC,70,116.32,0.82,1.32,-7.29,0.19,70-79
2025-11-24,PERSISTENT,65,6351.72,0.9,0.49,-0.43,-0.34,60-69
2025-11-24,NYKAA,70,271.16,-2.33,-2.31,-6.84,-2.47,70-79
2025-11-24,TATACONSUM,65,1176.05,-0.7,-1.87,-3.39,-1.87,60-69
2025-11-24,MOTHERSON,65,108.88,6.33,6.71,5.57,0.91,60-69
2025-11-24,BHARATFORG,55,1406.32,1.5,1.47,-2.73,-0.18,50-59
2025-11-24,APOLLOTYRE,50,524.5,-1.74,-2.23,-1.48,-2.68,50-59
2025-11-24,FEDERALBNK,60,248.17,2.7,3.4,3.74,2.7,60-69
2025-11-24,AUBANK,55,925.1,2.38,2.75,2.97,2.05,50-59
2025-11-24,KEI,50,4102.94,0.68,-0.02,-0.31,-0.88,50-59
2025-11-25,RELIANCE,55,1532.61,1.81,0.43,-0.67,0.43,50-59
2025-11-25,BAJAJ-AUTO,55,8922.43,0.28,0.41,-0.96,-0.28,50-59
2025-11-25,SIEMENS,50,3181.1,3.64,5.66,-1.2,3.64,50-59
2025-11-25,PHOENIXLTD,50,1731.7,0.29,-0.03,0.43,-0.1,50-59
2025-11-25,ASHOKLEY,55,143.38,8.43,9.72,9.43,2.14,50-59
2025-11-25,FEDERALBNK,60,255.99,0.75,0.96,1.9,-0.44,60-69
2025-11-25,AUBANK,55,944.05,1.19,0.95,2.97,0.33,50-59
2025-11-26,RELIANCE,50,1562.67,-0.24,-1.98,-2.1,-1.98,50-59
2025-11-26,BHARTIARTL,60,2126.8,-1.74,-1.92,-2.81,-1.92,60-69
2025-11-26,SBIN,50,966.48,-1.1,-3.34,-2.45,-3.34,50-59
2025-11-26,LT,55,4022.71,0.28,-1.82,-1.74,-1.82,50-59
2025-11-26,AXISBANK,50,1290.2,-1.12,-1.51,-0.9,-2.5,50-59
2025-11-26,ADANIPORTS,50,1499.88,1.61,-0.56,-0.54,-0.56,50-59
2025-11-26,SIEMENS,90,3318.8,-0.26,0.33,-4.19,-0.66,90-100
2025-11-26,PNB,50,121.46,0.25,-4.15,-6.26,-4.15,50-59
2025-11-26,HDFCLIFE,55,784.75,-2.64,-4.52,-2.1,-4.52,50-59
2025-11-26,TECHM,55,1481.89,0.6,1.4,2.0,-0.7,50-59
2025-11-26,NATCOPHARM,80,925.83,-2.61,0.86,-6.46,-5.41,80-89
2025-11-26,LAURUSLABS,50,985.62,4.34,3.03,3.22,1.68,50-59
2025-11-26,NBCC,55,118.36,-0.42,-4.47,-9.97,-4.47,50-59
2025-11-26,HUDCO,60,236.08,-0.27,-5.76,-11.75,-5.76,60-69
2025-11-26,MANAPPURAM,50,286.86,-1.88,-4.17,-3.47,-4.17,50-59
2025-11-26,FEDERALBNK,50,256.37,0.09,0.73,1.26,-0.59,50-59
2025-11-26,AUBANK,55,953.75,-0.34,-0.53,4.19,-0.69,50-59
2025-11-27,HDFCBANK,60,993.08,-1.95,-1.22,-0.91,-1.95,60-69
2025-11-27,ICICIBANK,50,1392.2,-1.38,-0.4,-2.31,-1.38,50-59
2025-11-27,INFY,50,1533.22,-0.34,1.99,2.02,-0.4,50-59
2025-11-27,LT,60,4041.82,-1.24,-2.39,-1.9,-2.39,60-69
2025-11-27,SUNPHARMA,55,1793.92,-0.6,0.44,-0.17,-0.6,50-59
2025-11-27,AXISBANK,50,1287.3,-2.28,-0.57,-1.13,-2.28,50-59
2025-11-27,BAJAJ-AUTO,50,8897.29,0.7,0.69,0.34,-0.24,50-59
2025-11-27,NATCOPHARM,80,881.25,5.64,7.53,3.94,-0.62,80-89
2025-11-27,GLENMARK,50,1944.0,1.78,1.53,0.62,-0.12,50-59
2025-11-27,PERSISTENT,50,6409.01,-0.6,0.31,-3.54,-1.57,50-59
2025-11-27,COFORGE,65,1905.65,0.19,2.93,-3.6,-0.4,60-69
2025-11-27,MOTHERSON,55,115.77,2.7,1.23,3.16,0.15,50-59
2025-11-27,SONACOMS,65,506.38,-0.61,-1.93,-5.17,-3.5,60-69
2025-11-27,ASHOKLEY,70,157.07,0.16,0.29,0.36,-1.02,70-79
2025-11-27,CUMMINSIND,65,4429.26,1.46,0.22,1.85,0.22,60-69
2025-11-28,ADANIPORTS,55,1510.53,-1.27,-0.49,0.39,-1.27,50-59
2025-11-28,M&M,55,3718.25,-2.87,-1.07,-2.07,-2.87,50-59
2025-11-28,SRF,50,2921.91,-3.32,-1.43,3.29,-3.32,50-59
2025-11-28,NATCOPHARM,50,875.76,6.63,6.42,3.24,2.96,50-59
2025-11-28,LAURUSLABS,60,1030.32,-1.44,-0.51,-1.85,-1.73,60-69
2025-11-28,LTTS,60,4390.89,1.64,2.39,5.31,0.1,60-69
2025-11-28,SONACOMS,50,508.61,-3.93,-3.69,-3.76,-3.93,50-59
2025-11-28,CUMMINSIND,60,4459.02,0.78,-0.23,2.7,-0.45,60-69
2025-12-01,SUNPHARMA,50,1791.04,0.6,-0.62,-0.57,-0.62,50-59
2025-12-01,KOTAKBANK,60,429.52,-0.57,-0.75,1.57,-0.75,60-69
2025-12-01,ADANIPORTS,70,1524.08,-1.63,-3.27,-1.17,-3.27,70-79
2025-12-01,PNB,65,121.76,-4.6,-7.42,-5.24,-7.42,60-69
2025-12-01,BANKBARODA,65,286.29,-2.49,-3.5,-3.54,-3.5,60-69
2025-12-01,HINDZINC,85,490.88,-0.62,-1.88,13.64,-1.88,80-89
2025-12-01,TVSMOTOR,75,3649.05,-0.42,-1.34,-0.61,-1.34,70-79
2025-12-01,TECHM,55,1490.76,2.14,4.07,3.0,0.47,50-59
2025-12-01,EICHERMOT,65,7125.5,-0.36,0.23,-0.06,-0.62,60-69
2025-12-01,NATCOPHARM,75,901.67,5.1,-0.6,0.22,-0.6,70-79
2025-12-01,LAURUSLABS,50,1028.38,-1.54,-2.46,-2.38,-2.46,50-59
2025-12-01,LTTS,60,4395.14,5.41,2.15,3.73,1.33,60-69
2025-12-01,POLICYBZR,60,1863.6,-0.5,2.7,3.37,-1.31,60-69
2025-12-01,ASHOKLEY,55,157.61,-0.06,-0.64,4.07,-0.64,50-59
2025-12-01,CUMMINSIND,55,4523.63,-1.87,-1.7,-0.09,-1.87,50-59
2025-12-02,HINDUNILVR,55,2452.85,-5.62,-6.91,-7.94,-6.91,50-59
2025-12-02,MARUTI,65,16239.0,0.26,-1.35,0.71,-1.51,60-69
2025-12-02,SUNPHARMA,55,1783.21,0.32,-1.31,-1.01,-1.31,50-59
2025-12-02,KOTAKBANK,50,428.48,0.58,-0.69,1.87,-0.69,50-59
2025-12-02,WIPRO,50,243.87,3.89,2.89,3.62,1.81,50-59
2025-12-02,SIEMENS,75,3361.0,-1.04,-6.49,-5.94,-6.49,70-79
2025-12-02,PNB,65,121.81,-2.9,-6.0,-6.64,-7.46,60-69
2025-12-02,BANKBARODA,75,287.6,-1.45,-2.37,-4.73,-3.94,70-79
2025-12-02,HINDZINC,55,486.76,0.49,-0.85,14.54,-1.05,50-59
2025-12-02,TVSMOTOR,55,3657.91,-0.14,-1.53,-1.39,-1.58,50-59
2025-12-02,ICICIPRULI,50,614.42,1.54,1.14,3.47,-0.86,50-59
2025-12-02,TECHM,55,1497.78,2.22,1.62,2.7,0.33,50-59
2025-12-02,NATCOPHARM,85,930.97,0.11,-4.26,-1.19,-4.26,80-89
2025-12-02,AJANTPHARM,60,2588.6,2.01,1.26,0.29,0.7,60-69
2025-12-02,DRREDDY,55,1275.2,0.0,-2.27,0.13,-2.27,50-59
2025-12-02,COFORGE,50,1909.34,3.34,-2.11,-2.46,-2.11,50-59
2025-12-02,MPHASIS,50,2838.1,4.07,1.43,0.88,0.81,50-59
2025-12-02,MOTHERSON,55,118.89,-1.85,-2.1,0.26,-3.32,50-59
2025-12-02,BALKRISIND,75,2441.36,-2.56,-4.95,-2.8,-4.95,70-79
2025-12-02,ASHOKLEY,50,157.32,0.54,-0.26,4.84,-0.45,50-59
2025-12-02,FEDERALBNK,50,258.45,0.29,0.93,1.45,-0.39,50-59
2025-12-02,IDFCFIRSTB,65,81.98,-1.35,-1.31,1.81,-3.49,60-69
2025-12-02,KEI,60,4179.35,-0.5,-2.66,-0.67,-2.66,60-69
2025-12-03,TCS,65,3081.44,1.78,0.29,1.19,0.29,60-69
2025-12-03,INFY,70,1545.26,2.03,0.39,1.48,0.39,70-79
2025-12-03,SUNPHARMA,50,1790.35,-0.58,-1.17,-0.76,-1.7,50-59
2025-12-03,WIPRO,80,248.28,2.63,1.29,2.53,0.88,80-89
2025-12-03,HINDZINC,85,495.35,-2.77,1.64,14.65,-2.77,80-89
2025-12-03,TECHM,55,1502.65,3.25,0.59,2.45,0.59,50-59
2025-12-03,NATCOPHARM,60,933.81,-4.03,-7.26,-1.4,-7.26,60-69
2025-12-03,BIOCON,70,409.51,-6.39,-7.52,-5.83,-7.52,70-79
2025-12-03,AJANTPHARM,65,2606.7,1.98,1.83,-0.25,0.55,60-69
2025-12-03,DRREDDY,70,1280.7,-1.11,-2.33,-0.68,-2.69,70-79
2025-12-03,MPHASIS,55,2861.0,1.25,-0.12,0.15,-0.12,50-59
2025-12-03,LTTS,55,4462.78,0.6,1.77,-0.69,0.6,50-59
2025-12-03,APOLLOTYRE,65,531.5,-2.77,-2.7,-6.71,-2.77,60-69
2025-12-03,BALKRISIND,60,2404.42,-2.15,-3.89,-0.5,-3.89,60-69
2025-12-03,CESC,70,175.35,-3.95,-4.32,-5.43,-5.34,70-79
2025-12-04,TCS,70,3129.12,-0.65,-1.16,1.6,-1.24,70-79
2025-12-04,INFY,70,1563.76,0.09,0.03,1.83,-0.8,70-79
2025-12-04,HCLTECH,60,1611.84,0.18,1.08,0.41,0.18,60-69
2025-12-04,WIPRO,75,250.46,0.19,0.9,2.69,0.19,70-79
2025-12-04,SIEMENS,55,3362.5,-6.53,-4.94,-8.58,-6.53,50-59
2025-12-04,HINDZINC,60,487.84,-1.07,5.21,19.2,-1.27,60-69
2025-12-04,TECHM,55,1522.73,-0.04,0.38,2.77,-0.74,50-59
2025-12-04,TORNTPHARM,65,3762.37,-0.84,0.09,-0.95,-0.94,60-69
2025-12-04,NATCOPHARM,55,947.64,-5.95,-3.34,-3.62,-8.61,50-59
2025-12-04,IPCALAB,55,1454.6,-0.25,1.19,-3.36,-0.47,50-59
2025-12-04,AJANTPHARM,75,2628.5,-0.28,0.87,-1.07,-0.28,70-79
2025-12-04,DRREDDY,50,1277.6,-2.46,-0.32,0.19,-2.46,50-59
2025-12-04,LUPIN,50,2092.0,-1.92,-0.49,1.3,-1.92,50-59
2025-12-04,PERSISTENT,70,6428.94,-2.32,-3.84,-2.07,-6.49,70-79
2025-12-04,COFORGE,65,1961.51,-4.71,-6.35,-5.67,-7.43,60-69
2025-12-04,MPHASIS,55,2908.4,-1.02,-0.46,-0.7,-1.75,50-59
2025-12-04,LTTS,80,4632.86,-2.91,-0.4,-2.85,-3.09,80-89
2025-12-04,HAPPSTMNDS,65,511.05,-3.6,-4.14,-6.88,-4.15,60-69
2025-12-04,POLICYBZR,55,1854.3,5.55,5.06,-1.07,2.13,50-59
2025-12-04,APOLLOTYRE,60,526.93,-1.13,-3.11,-6.53,-3.11,60-69
2025-12-04,KEI,60,4180.15,-2.68,-3.05,-2.35,-5.67,60-69
2025-12-05,TCS,70,3137.84,-1.51,-0.55,1.35,-1.51,70-79
2025-12-05,SBIN,50,954.3,-1.21,-0.86,0.91,-1.55,50-59
2025-12-05,INFY,65,1581.97,-1.94,-1.11,1.39,-1.94,60-69
2025-12-05,BAJFINANCE,65,1041.6,-3.6,-2.93,-3.79,-3.97,60-69
2025-12-05,HCLTECH,55,1639.51,-1.01,-0.58,-2.41,-1.51,50-59
2025-12-05,MARUTI,60,16282.0,-1.62,1.47,0.81,-1.62,60-69
2025-12-05,JSWSTEEL,50,1155.56,-5.63,-3.16,-7.11,-5.63,50-59
2025-12-05,HINDALCO,55,823.25,-0.18,3.5,3.49,-1.26,50-59
2025-12-05,CHOLAFIN,55,1729.11,0.79,0.3,-4.76,-0.64,50-59
2025-12-05,AJANTPHARM,65,2640.6,0.52,0.73,-0.3,-0.74,60-69
2025-12-05,LUPIN,50,2098.8,-2.07,0.72,1.29,-2.24,50-59
2025-12-05,COFORGE,55,1973.19,-7.97,-6.42,-6.7,-7.97,50-59
2025-12-05,MPHASIS,55,2953.6,-3.25,-1.38,-2.15,-3.25,50-59
2025-12-05,LTTS,65,4495.71,1.02,2.85,-0.69,-0.14,60-69
2025-12-05,POLICYBZR,55,1893.8,1.54,1.66,-0.26,1.06,50-59
2025-12-05,CUMMINSIND,55,4448.67,1.49,2.94,-1.31,-0.04,50-59
2025-12-08,WIPRO,55,254.8,-0.81,0.14,4.32,-1.52,50-59
2025-12-08,TECHM,50,1551.48,-1.48,-1.03,3.45,-2.58,50-59
2025-12-08,AJANTPHARM,85,2658.3,-0.26,-0.61,1.6,-1.4,80-89
2025-12-08,COFORGE,60,1946.65,-5.63,-4.17,-4.23,-6.72,60-69
2025-12-08,LTTS,50,4489.48,2.78,1.55,1.98,0.19,50-59
2025-12-08,POLICYBZR,85,1913.9,1.79,0.65,-1.66,0.47,80-89
2025-12-09,HCLTECH,55,1614.76,0.94,-0.36,1.35,-0.36,50-59
2025-12-09,TITAN,50,3849.0,0.81,2.09,2.0,-0.11,50-59
2025-12-09,CHOLAFIN,50,1729.91,0.25,-0.91,-3.04,-0.91,50-59
2025-12-09,ICICIPRULI,55,621.44,3.84,2.3,4.38,1.96,50-59
2025-12-09,PHOENIXLTD,50,1739.2,1.82,2.4,5.93,-0.08,50-59
2025-12-09,POLICYBZR,75,1957.3,-1.63,-6.99,-2.21,-6.99,70-79
2025-12-09,APOLLOTYRE,50,520.97,-2.78,-2.59,-2.38,-3.45,50-59
2025-12-09,MUTHOOTFIN,50,3710.72,2.55,2.8,1.77,-0.21,50-59
2025-12-09,FEDERALBNK,55,260.85,0.19,0.52,1.76,-0.48,50-59
2025-12-09,IDFCFIRSTB,50,80.91,1.71,3.15,5.05,-0.73,50-59
2025-12-09,AUBANK,50,972.05,-0.41,0.88,0.85,-0.41,50-59
2025-12-10,HINDALCO,55,821.75,3.18,3.29,5.2,0.32,50-59
2025-12-10,CHOLAFIN,60,1742.7,-0.59,-4.04,-2.65,-4.04,60-69
2025-12-10,HINDZINC,90,503.45,10.81,12.81,21.89,1.95,90-100
2025-12-10,ICICIPRULI,80,640.63,0.88,-1.92,1.43,-1.92,80-89
2025-12-10,EICHERMOT,60,7228.5,-1.48,-1.3,1.16,-2.31,60-69
2025-12-10,TORNTPHARM,60,3761.09,-0.31,-0.62,1.05,-0.77,60-69
2025-12-10,PHOENIXLTD,55,1737.8,2.97,2.51,6.65,0.35,50-59
2025-12-10,AUBANK,70,993.7,-1.47,-0.34,-1.98,-2.58,70-79
2025-12-10,JSL,50,783.83,1.56,0.59,1.26,-0.87,50-59
2025-12-11,KOTAKBANK,70,436.04,0.1,-0.72,-0.73,-0.72,70-79
2025-12-11,GRASIM,55,2797.8,0.05,0.35,0.71,0.05,50-59
2025-12-11,ABB,50,5221.15,-0.01,-2.77,-1.13,-2.77,50-59
2025-12-11,HINDALCO,50,824.35,1.55,3.92,5.89,1.55,50-59
2025-12-11,HINDZINC,85,513.27,8.62,13.3,21.85,7.46,80-89
2025-12-11,NATCOPHARM,70,915.99,0.43,-0.29,-0.99,-1.35,70-79
2025-12-11,MOTHERSON,70,119.43,-0.19,-2.21,-0.43,-2.21,70-79
2025-12-11,JSL,55,777.04,2.84,2.58,1.81,0.98,50-59
2025-12-12,LT,55,4034.69,-0.29,-0.01,-0.87,-1.06,50-59
2025-12-12,MARUTI,70,16522.0,-0.75,-0.65,0.12,-1.17,70-79
2025-12-12,GRASIM,65,2836.7,-1.06,-0.85,0.2,-1.33,60-69
2025-12-12,ABB,50,5256.5,-2.03,-1.91,-2.14,-3.42,50-59
2025-12-12,HINDALCO,80,852.1,-0.39,-0.01,1.51,-1.75,80-89
2025-12-12,CHOLAFIN,60,1734.3,-3.58,-5.04,-2.12,-5.04,60-69
2025-12-12,HINDZINC,65,551.57,2.96,4.83,10.13,1.08,60-69
2025-12-12,ICICIPRULI,50,645.31,-2.63,0.44,0.56,-2.63,50-59
2025-12-12,SRF,65,3018.03,0.32,2.21,1.73,-0.75,60-69
2025-12-12,AJANTPHARM,65,2659.8,-2.24,-1.02,1.14,-2.39,60-69
2025-12-12,PHOENIXLTD,60,1770.9,0.6,3.41,4.57,0.57,60-69
2025-12-12,MUTHOOTFIN,60,3805.42,-1.85,-1.47,-2.63,-2.29,60-69
2025-12-12,MANAPPURAM,50,286.66,-0.47,1.76,7.96,-1.43,50-59
2025-12-12,IDFCFIRSTB,70,82.29,2.02,2.9,2.73,1.42,70-79
2025-12-12,JSL,50,784.68,0.48,2.11,1.2,0.48,50-59
2025-12-15,WIPRO,50,255.15,0.81,4.18,0.73,-0.96,50-59
2025-12-15,IOC,70,161.5,-1.09,0.07,-1.2,-1.09,70-79
2025-12-15,GRASIM,55,2821.0,-0.48,-0.4,0.73,-0.78,50-59
2025-12-15,ABB,50,5263.47,-3.55,-1.97,-2.77,-3.55,50-59
2025-12-15,CHOLAFIN,55,1732.4,-3.16,-8.58,-1.86,-8.58,50-59
2025-12-15,HINDZINC,60,557.86,4.24,6.77,10.08,-0.06,60-69
2025-12-15,ICICIPRULI,85,646.26,-0.44,0.31,0.98,-2.78,80-89
2025-12-15,NBCC,55,115.24,-6.18,0.84,5.66,-6.18,50-59
2025-12-15,PHOENIXLTD,75,1789.4,0.48,3.22,3.48,-0.47,70-79
2025-12-15,IDFCFIRSTB,75,83.87,-0.1,1.76,1.14,-0.49,70-79
2025-12-15,JSL,50,796.06,0.13,-0.56,4.89,-0.96,50-59
2025-12-16,LT,60,4024.49,0.24,-0.12,0.48,-0.8,60-69
2025-12-16,TITAN,70,3929.5,0.02,-0.09,3.1,-0.55,70-79
